individual name,age in years or age-sex category,forearm length (cm),actual gap crossed (AGC) (m),crossing behaviour,takeoff support
Milo,9,"31,26",4,R,trunk
Milo,9,"31,26",3,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",2,S+APP,trunk
Milo,9,"31,26",5,S,trunk
Milo,9,"31,26",2,S,trunk
Milo,9,"31,26",2,S,trunk
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",0,NCU,trunk
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",2,S,trunk
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",1,NCU,trunk
Milo,9,"31,26",1,NCU,trunk
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",1,R,trunk
Milo,9,"31,26",3,R,trunk
Milo,9,"31,26",4,R,trunk
Milo,9,"31,26",1,R,trunk
Milo,9,"31,26",3,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",1,R,trunk
Milo,9,"31,26",0,NCU,liana
Milo,9,"31,26",2,S,trunk
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",1,APP,trunk
Milo,9,"31,26",1,APP,trunk
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",1,NCU,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",1,R,trunk
Milo,9,"31,26",3,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",1,R,trunk
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",1,NCU,branch
Milo,9,"31,26",2,R+APP,trunk
Milo,9,"31,26",5,R,trunk
Milo,9,"31,26",6,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",1,APP,trunk
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",1,R,liana
Milo,9,"31,26",2,R+APP,branch
Milo,9,"31,26",2,R+APP,trunk
Milo,9,"31,26",2,R+APP,trunk
Milo,9,"31,26",6,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",3,R,trunk
Milo,9,"31,26",1,R,trunk
Milo,9,"31,26",2,R,liana
Milo,9,"31,26",1,R+APP,trunk
Milo,9,"31,26",0,R,trunk
Milo,9,"31,26",2,R,trunk
Milo,9,"31,26",2,R,liana
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",0,NCU,branch
Milo,9,"31,26",1,APP,branch
Milo,9,"31,26",0,APP,branch
Milo,9,"31,26",1,R,liana
Milo,9,"31,26",1,R,liana
Kondor,11,"33,17",0,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R+APP,branch
Kondor,11,"33,17",1,R+APP,branch
Kondor,11,"33,17",0,R,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,liana
Kondor,11,"33,17",1,APP,liana
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",2,R+APP,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,liana
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",3,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,S,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",0,APP,branch
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,S+APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,liana
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R,branch
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",4,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",2,S+APP,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,S+APP,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,APP,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,liana
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R+APP,branch
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,S+APP,trunk
Kondor,11,"33,17",1,S+APP,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",2,R+APP,liana
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",0,R,branch
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,liana
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",5,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,S+APP,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",4,R,trunk
Kondor,11,"33,17",4,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R+APP,branch
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",2,R,branch
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",3,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,liana
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",3,S+APP,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,R,branch
Kondor,11,"33,17",0,R,branch
Kondor,11,"33,17",0,R,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",4,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,branch
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",2,R+APP,branch
Kondor,11,"33,17",2,R+APP,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",2,S,liana
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",3,R,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",0,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,R,liana
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,NCU,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",1,APP,trunk
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",2,R,liana
Kondor,11,"33,17",1,R,trunk
Kondor,11,"33,17",2,R,trunk
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",0,NCU,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,NCU,trunk
Kondor,11,"33,17",1,APP,branch
Kondor,11,"33,17",1,R+APP,trunk
Kondor,11,"33,17",2,R,trunk
